show_id,type,title,director,country,date_added,release_year,rating,duration,listed_in,duration_min,primary_country,genres_list,num_genres,year_added,month_added,day_added,text_all
s382,TV Show,The Snitch Cartel: Origins,Not Given,Pakistan,2021-07-28,2021,TV-MA,1 Season,"Crime TV Shows, International TV Shows, Spanish-Language TV Shows",1,Pakistan,"['Crime TV Shows', 'International TV Shows', 'Spanish-Language TV Shows']",3,2021,7,28,"The Snitch Cartel: Origins Crime TV Shows, International TV Shows, Spanish-Language TV Shows Pakistan"
s398,TV Show,Feels Like Ishq,Not Given,Pakistan,2021-07-23,2021,TV-MA,1 Season,"International TV Shows, Romantic TV Shows, TV Comedies",1,Pakistan,"['International TV Shows', 'Romantic TV Shows', 'TV Comedies']",3,2021,7,23,"Feels Like Ishq International TV Shows, Romantic TV Shows, TV Comedies Pakistan"
s483,TV Show,How to Become a Tyrant,Not Given,Pakistan,2021-07-09,2021,TV-MA,1 Season,Docuseries,1,Pakistan,['Docuseries'],1,2021,7,9,How to Become a Tyrant Docuseries Pakistan
s82,Movie,Kate,Cedric Nicolas-Troyan,United States,2021-09-10,2021,R,106 min,Action & Adventure,106,United States,['Action & Adventure'],1,2021,9,10,Kate Action & Adventure United States
s85,Movie,Omo Ghetto: the Saga,"JJC Skillz, Funke Akindele",Nigeria,2021-09-10,2020,TV-MA,147 min,"Action & Adventure, Comedies, Dramas",147,Nigeria,"['Action & Adventure', 'Comedies', 'Dramas']",3,2021,9,10,"Omo Ghetto: the Saga Action & Adventure, Comedies, Dramas Nigeria"
s87,Movie,Prey,Thomas Sieben,Germany,2021-09-10,2021,TV-MA,87 min,"International Movies, Thrillers",87,Germany,"['International Movies', 'Thrillers']",2,2021,9,10,"Prey International Movies, Thrillers Germany"
s401,TV Show,Revelations: The Masters of the Universe: Revelation Aftershow,Not Given,Pakistan,2021-07-23,2021,TV-PG,1 Season,"Anime Series, Stand-Up Comedy & Talk Shows",1,Pakistan,"['Anime Series', 'Stand-Up Comedy & Talk Shows']",2,2021,7,23,"Revelations: The Masters of the Universe: Revelation Aftershow Anime Series, Stand-Up Comedy & Talk Shows Pakistan"
s405,Movie,9to5: The Story of a Movement,Not Given,Pakistan,2021-07-22,2021,TV-MA,85 min,Documentaries,85,Pakistan,['Documentaries'],1,2021,7,22,9to5: The Story of a Movement Documentaries Pakistan
s91,Movie,Paradise Hills,Alice Waddington,Spain,2021-09-09,2019,TV-MA,95 min,"Sci-Fi & Fantasy, Thrillers",95,Spain,"['Sci-Fi & Fantasy', 'Thrillers']",2,2021,9,9,"Paradise Hills Sci-Fi & Fantasy, Thrillers Spain"
s92,Movie,The Women and the Murderer,"Mona Achache, Patricia Tourancheau",France,2021-09-09,2021,TV-14,92 min,"Documentaries, International Movies",92,France,"['Documentaries', 'International Movies']",2,2021,9,9,"The Women and the Murderer Documentaries, International Movies France"
s431,TV Show,Sexy Beasts,Not Given,Pakistan,2021-07-21,2021,TV-14,1 Season,"British TV Shows, International TV Shows, Reality TV",1,Pakistan,"['British TV Shows', 'International TV Shows', 'Reality TV']",3,2021,7,21,"Sexy Beasts British TV Shows, International TV Shows, Reality TV Pakistan"
s95,Movie,Show Dogs,Raja Gosnell,United Kingdom,2021-09-08,2018,PG,90 min,"Children & Family Movies, Comedies",90,United Kingdom,"['Children & Family Movies', 'Comedies']",2,2021,9,8,"Show Dogs Children & Family Movies, Comedies United Kingdom"
s1071,Movie,Why Did You Kill Me?,Fredrick Munk,United States,2021-04-14,2021,TV-MA,84 min,Documentaries,84,United States,['Documentaries'],1,2021,4,14,Why Did You Kill Me? Documentaries United States
s432,TV Show,Too Hot to Handle: Brazil,Not Given,Pakistan,2021-07-21,2021,TV-MA,1 Season,"International TV Shows, Reality TV, Romantic TV Shows",1,Pakistan,"['International TV Shows', 'Reality TV', 'Romantic TV Shows']",3,2021,7,21,"Too Hot to Handle: Brazil International TV Shows, Reality TV, Romantic TV Shows Pakistan"
s436,TV Show,Touch Your Heart,Not Given,Pakistan,2021-07-20,2019,TV-MA,1 Season,"Crime TV Shows, International TV Shows, Romantic TV Shows",1,Pakistan,"['Crime TV Shows', 'International TV Shows', 'Romantic TV Shows']",3,2021,7,20,"Touch Your Heart Crime TV Shows, International TV Shows, Romantic TV Shows Pakistan"
s467,TV Show,My Unorthodox Life,Not Given,Pakistan,2021-07-14,2021,TV-MA,1 Season,Reality TV,1,Pakistan,['Reality TV'],1,2021,7,14,My Unorthodox Life Reality TV Pakistan
s488,TV Show,The Cook of Castamar,Not Given,Pakistan,2021-07-09,2021,TV-MA,1 Season,"International TV Shows, Romantic TV Shows, Spanish-Language TV Shows",1,Pakistan,"['International TV Shows', 'Romantic TV Shows', 'Spanish-Language TV Shows']",3,2021,7,9,"The Cook of Castamar International TV Shows, Romantic TV Shows, Spanish-Language TV Shows Pakistan"
s491,TV Show,Elize Matsunaga: Once Upon a Crime,Not Given,Pakistan,2021-07-08,2021,TV-MA,1 Season,"Crime TV Shows, Docuseries, International TV Shows",1,Pakistan,"['Crime TV Shows', 'Docuseries', 'International TV Shows']",3,2021,7,8,"Elize Matsunaga: Once Upon a Crime Crime TV Shows, Docuseries, International TV Shows Pakistan"
s505,TV Show,The War Next-door,Not Given,Pakistan,2021-07-07,2021,TV-MA,1 Season,"International TV Shows, Spanish-Language TV Shows, TV Comedies",1,Pakistan,"['International TV Shows', 'Spanish-Language TV Shows', 'TV Comedies']",3,2021,7,7,"The War Next-door International TV Shows, Spanish-Language TV Shows, TV Comedies Pakistan"
s550,TV Show,Big Timber,Not Given,Pakistan,2021-07-02,2020,TV-14,1 Season,"International TV Shows, Reality TV",1,Pakistan,"['International TV Shows', 'Reality TV']",2,2021,7,2,"Big Timber International TV Shows, Reality TV Pakistan"
s572,TV Show,Generation 56k,Not Given,Pakistan,2021-07-01,2021,TV-MA,1 Season,"International TV Shows, Romantic TV Shows, TV Comedies",1,Pakistan,"['International TV Shows', 'Romantic TV Shows', 'TV Comedies']",3,2021,7,1,"Generation 56k International TV Shows, Romantic TV Shows, TV Comedies Pakistan"
s591,TV Show,Sailor Moon Crystal,Not Given,Pakistan,2021-07-01,2016,TV-Y7,3 Seasons,"Anime Series, Kids' TV",3,Pakistan,"['Anime Series', ""Kids' TV""]",2,2021,7,1,"Sailor Moon Crystal Anime Series, Kids' TV Pakistan"
s640,TV Show,Godzilla Singular Point,Not Given,Pakistan,2021-06-24,2021,TV-14,1 Season,"Anime Series, International TV Shows",1,Pakistan,"['Anime Series', 'International TV Shows']",2,2021,6,24,"Godzilla Singular Point Anime Series, International TV Shows Pakistan"
s642,Movie,Sisters on Track,Not Given,Pakistan,2021-06-24,2021,PG,97 min,"Documentaries, Sports Movies",97,Pakistan,"['Documentaries', 'Sports Movies']",2,2021,6,24,"Sisters on Track Documentaries, Sports Movies Pakistan"
s648,TV Show,The Parisian Agency: Exclusive Properties,Not Given,Pakistan,2021-06-23,2021,TV-G,1 Season,"International TV Shows, Reality TV",1,Pakistan,"['International TV Shows', 'Reality TV']",2,2021,6,23,"The Parisian Agency: Exclusive Properties International TV Shows, Reality TV Pakistan"
s78,Movie,Little Singham - Black Shadow,Prakash Satam,,2021-09-11,2021,TV-Y7,48 min,"Children & Family Movies, Comedies",48,Unknown,"['Children & Family Movies', 'Comedies']",2,2021,9,11,"Little Singham - Black Shadow Children & Family Movies, Comedies "
s81,Movie,Firedrake the Silver Dragon,Tomer Eshed,,2021-09-10,2021,TV-Y7,93 min,Children & Family Movies,93,Unknown,['Children & Family Movies'],1,2021,9,10,Firedrake the Silver Dragon Children & Family Movies 
s79,Movie,Tughlaq Durbar,Delhiprasad Deenadayalan,,2021-09-11,2020,TV-14,145 min,"Comedies, Dramas, International Movies",145,Unknown,"['Comedies', 'Dramas', 'International Movies']",3,2021,9,11,"Tughlaq Durbar Comedies, Dramas, International Movies "
s80,Movie,Tughlaq Durbar (Telugu),Delhiprasad Deenadayalan,,2021-09-11,2021,TV-14,145 min,"Comedies, Dramas, International Movies",145,Unknown,"['Comedies', 'Dramas', 'International Movies']",3,2021,9,11,"Tughlaq Durbar (Telugu) Comedies, Dramas, International Movies "
s89,Movie,Blood Brothers: Malcolm X & Muhammad Ali,Marcus Clarke,,2021-09-09,2021,PG-13,96 min,"Documentaries, Sports Movies",96,Unknown,"['Documentaries', 'Sports Movies']",2,2021,9,9,"Blood Brothers: Malcolm X & Muhammad Ali Documentaries, Sports Movies "
s94,Movie,JJ+E,Alexis Almström,,2021-09-08,2021,TV-MA,91 min,"Dramas, International Movies, Romantic Movies",91,Unknown,"['Dramas', 'International Movies', 'Romantic Movies']",3,2021,9,8,"JJ+E Dramas, International Movies, Romantic Movies "
s113,Movie,Worth,Sara Colangelo,United States,2021-09-03,2021,PG-13,119 min,Dramas,119,United States,['Dramas'],1,2021,9,3,Worth Dramas United States
s97,Movie,If I Leave Here Tomorrow: A Film About Lynyrd Skynyrd,Stephen Kijak,United States,2021-09-07,2018,TV-MA,97 min,"Documentaries, Music & Musicals",97,United States,"['Documentaries', 'Music & Musicals']",2,2021,9,7,"If I Leave Here Tomorrow: A Film About Lynyrd Skynyrd Documentaries, Music & Musicals United States"
s114,Movie,Afterlife of the Party,Stephen Herek,United States,2021-09-02,2021,TV-PG,110 min,"Comedies, Romantic Movies",110,United States,"['Comedies', 'Romantic Movies']",2,2021,9,2,"Afterlife of the Party Comedies, Romantic Movies United States"
s654,TV Show,This Is Pop,Not Given,Pakistan,2021-06-22,2021,TV-MA,1 Season,"Docuseries, International TV Shows",1,Pakistan,"['Docuseries', 'International TV Shows']",2,2021,6,22,"This Is Pop Docuseries, International TV Shows Pakistan"
s659,TV Show,"Nevertheless,",Not Given,Pakistan,2021-06-20,2021,TV-14,1 Season,"International TV Shows, Romantic TV Shows, TV Dramas",1,Pakistan,"['International TV Shows', 'Romantic TV Shows', 'TV Dramas']",3,2021,6,20,"Nevertheless, International TV Shows, Romantic TV Shows, TV Dramas Pakistan"
s762,TV Show,Human: The World Within,Not Given,Pakistan,2021-06-04,2021,TV-PG,1 Season,"Docuseries, Science & Nature TV",1,Pakistan,"['Docuseries', 'Science & Nature TV']",2,2021,6,4,"Human: The World Within Docuseries, Science & Nature TV Pakistan"
s102,Movie,Untold: Breaking Point,"Chapman Way, Maclain Way",United States,2021-09-07,2021,TV-MA,80 min,"Documentaries, Sports Movies",80,United States,"['Documentaries', 'Sports Movies']",2,2021,9,7,"Untold: Breaking Point Documentaries, Sports Movies United States"
s664,TV Show,Charité at War,Not Given,Pakistan,2021-06-19,2019,TV-MA,1 Season,"International TV Shows, TV Dramas",1,Pakistan,"['International TV Shows', 'TV Dramas']",2,2021,6,19,"Charité at War International TV Shows, TV Dramas Pakistan"
s106,Movie,Angamaly Diaries,Lijo Jose Pellissery,India,2021-09-05,2017,TV-14,128 min,"Action & Adventure, Comedies, Dramas",128,India,"['Action & Adventure', 'Comedies', 'Dramas']",3,2021,9,5,"Angamaly Diaries Action & Adventure, Comedies, Dramas India"
s698,TV Show,Elite Short Stories: Carla Samuel,Not Given,Pakistan,2021-06-17,2021,TV-MA,1 Season,"International TV Shows, Romantic TV Shows, Spanish-Language TV Shows",1,Pakistan,"['International TV Shows', 'Romantic TV Shows', 'Spanish-Language TV Shows']",3,2021,6,17,"Elite Short Stories: Carla Samuel International TV Shows, Romantic TV Shows, Spanish-Language TV Shows Pakistan"
s108,Movie,A Champion Heart,David de Vos,United States,2021-09-04,2018,G,90 min,"Children & Family Movies, Dramas",90,United States,"['Children & Family Movies', 'Dramas']",2,2021,9,4,"A Champion Heart Children & Family Movies, Dramas United States"
s701,TV Show,Record of Ragnarok,Not Given,Pakistan,2021-06-17,2021,TV-MA,1 Season,"Anime Series, International TV Shows",1,Pakistan,"['Anime Series', 'International TV Shows']",2,2021,6,17,"Record of Ragnarok Anime Series, International TV Shows Pakistan"
s707,TV Show,Elite Short Stories: Omar Ander Alexis,Not Given,Pakistan,2021-06-16,2021,TV-MA,1 Season,"International TV Shows, Spanish-Language TV Shows, TV Dramas",1,Pakistan,"['International TV Shows', 'Spanish-Language TV Shows', 'TV Dramas']",3,2021,6,16,"Elite Short Stories: Omar Ander Alexis International TV Shows, Spanish-Language TV Shows, TV Dramas Pakistan"
s711,TV Show,Penguin Town,Not Given,Pakistan,2021-06-16,2021,TV-PG,1 Season,"Docuseries, Science & Nature TV",1,Pakistan,"['Docuseries', 'Science & Nature TV']",2,2021,6,16,"Penguin Town Docuseries, Science & Nature TV Pakistan"
s115,Movie,Anjaam,Rahul Rawail,India,2021-09-02,1994,TV-14,143 min,"Dramas, International Movies, Thrillers",143,India,"['Dramas', 'International Movies', 'Thrillers']",3,2021,9,2,"Anjaam Dramas, International Movies, Thrillers India"
s715,TV Show,Beyond Evil,Not Given,Pakistan,2021-06-15,2021,TV-MA,1 Season,"Crime TV Shows, International TV Shows, TV Thrillers",1,Pakistan,"['Crime TV Shows', 'International TV Shows', 'TV Thrillers']",3,2021,6,15,"Beyond Evil Crime TV Shows, International TV Shows, TV Thrillers Pakistan"
s716,TV Show,Elite Short Stories: Nadia Guzmán,Not Given,Pakistan,2021-06-15,2021,TV-MA,1 Season,"International TV Shows, Romantic TV Shows, Spanish-Language TV Shows",1,Pakistan,"['International TV Shows', 'Romantic TV Shows', 'Spanish-Language TV Shows']",3,2021,6,15,"Elite Short Stories: Nadia Guzmán International TV Shows, Romantic TV Shows, Spanish-Language TV Shows Pakistan"
s718,Movie,Headspace: Unwind Your Mind,Not Given,Pakistan,2021-06-15,2021,TV-G,273 min,Documentaries,273,Pakistan,['Documentaries'],1,2021,6,15,Headspace: Unwind Your Mind Documentaries Pakistan
s721,TV Show,Rhyme Time Town,Not Given,Pakistan,2021-06-15,2021,TV-Y,2 Seasons,Kids' TV,2,Pakistan,"[""Kids' TV""]",1,2021,6,15,Rhyme Time Town Kids' TV Pakistan
s726,TV Show,Elite Short Stories: Guzmán Caye Rebe,Not Given,Pakistan,2021-06-14,2021,TV-MA,1 Season,"International TV Shows, Spanish-Language TV Shows, TV Dramas",1,Pakistan,"['International TV Shows', 'Spanish-Language TV Shows', 'TV Dramas']",3,2021,6,14,"Elite Short Stories: Guzmán Caye Rebe International TV Shows, Spanish-Language TV Shows, TV Dramas Pakistan"
s733,Movie,To All the Boys: Always and Forever - The Afterparty,Not Given,Pakistan,2021-06-12,2021,TV-MA,36 min,Movies,36,Pakistan,['Movies'],1,2021,6,12,To All the Boys: Always and Forever - The Afterparty Movies Pakistan
s739,Movie,Trese After Dark,Not Given,Pakistan,2021-06-11,2021,TV-14,36 min,"Anime Features, Documentaries",36,Pakistan,"['Anime Features', 'Documentaries']",2,2021,6,11,"Trese After Dark Anime Features, Documentaries Pakistan"
s752,TV Show,Guru Aur Bhole,Not Given,Pakistan,2021-06-08,2018,TV-Y7,2 Seasons,"Kids' TV, TV Comedies",2,Pakistan,"[""Kids' TV"", 'TV Comedies']",2,2021,6,8,"Guru Aur Bhole Kids' TV, TV Comedies Pakistan"
s843,TV Show,High on the Hog: How African American Cuisine Transformed America,Not Given,Pakistan,2021-05-26,2021,TV-14,1 Season,Docuseries,1,Pakistan,['Docuseries'],1,2021,5,26,High on the Hog: How African American Cuisine Transformed America Docuseries Pakistan
s848,TV Show,Mad for Each Other,Not Given,Pakistan,2021-05-24,2021,TV-MA,1 Season,"International TV Shows, Romantic TV Shows, TV Comedies",1,Pakistan,"['International TV Shows', 'Romantic TV Shows', 'TV Comedies']",3,2021,5,24,"Mad for Each Other International TV Shows, Romantic TV Shows, TV Comedies Pakistan"
s850,Movie,Sam Smith: Love Goes - Live at Abbey Road Studios,Not Given,Pakistan,2021-05-22,2020,TV-G,61 min,"International Movies, Music & Musicals",61,Pakistan,"['International Movies', 'Music & Musicals']",2,2021,5,22,"Sam Smith: Love Goes - Live at Abbey Road Studios International Movies, Music & Musicals Pakistan"
s937,TV Show,Miniforce: Super Dino Power,Not Given,Pakistan,2021-05-01,2020,TV-Y7,1 Season,Kids' TV,1,Pakistan,"[""Kids' TV""]",1,2021,5,1,Miniforce: Super Dino Power Kids' TV Pakistan
s928,TV Show,Barney and Friends,Not Given,Pakistan,2021-05-01,2010,TV-Y,2 Seasons,Kids' TV,2,Pakistan,"[""Kids' TV""]",1,2021,5,1,Barney and Friends Kids' TV Pakistan
s958,TV Show,Pet Stars,Not Given,Pakistan,2021-04-30,2021,TV-PG,1 Season,Reality TV,1,Pakistan,['Reality TV'],1,2021,4,30,Pet Stars Reality TV Pakistan
s964,TV Show,The Unremarkable Juanquini,Not Given,Pakistan,2021-04-30,2021,TV-MA,2 Seasons,"International TV Shows, Spanish-Language TV Shows, TV Comedies",2,Pakistan,"['International TV Shows', 'Spanish-Language TV Shows', 'TV Comedies']",3,2021,4,30,"The Unremarkable Juanquini International TV Shows, Spanish-Language TV Shows, TV Comedies Pakistan"
s966,TV Show,Yasuke,Not Given,Pakistan,2021-04-29,2021,TV-MA,1 Season,"Anime Series, International TV Shows",1,Pakistan,"['Anime Series', 'International TV Shows']",2,2021,4,29,"Yasuke Anime Series, International TV Shows Pakistan"
s968,TV Show,Headspace Guide to Sleep,Not Given,Pakistan,2021-04-28,2021,TV-G,1 Season,"Docuseries, Science & Nature TV",1,Pakistan,"['Docuseries', 'Science & Nature TV']",2,2021,4,28,"Headspace Guide to Sleep Docuseries, Science & Nature TV Pakistan"
s103,TV Show,Countdown: Inspiration4 Mission to Space,Jason Hehir,,2021-09-06,2021,TV-14,1 Season,"Docuseries, Science & Nature TV",1,Unknown,"['Docuseries', 'Science & Nature TV']",2,2021,9,6,"Countdown: Inspiration4 Mission to Space Docuseries, Science & Nature TV "
s104,Movie,Shadow Parties,Yemi Amodu,,2021-09-06,2020,TV-MA,117 min,"Dramas, International Movies, Thrillers",117,Unknown,"['Dramas', 'International Movies', 'Thrillers']",3,2021,9,6,"Shadow Parties Dramas, International Movies, Thrillers "
s111,TV Show,Money Heist: From Tokyo to Berlin,"Luis Alfaro, Javier Gómez Santander",,2021-09-03,2021,TV-MA,1 Season,"Docuseries, International TV Shows, Spanish-Language TV Shows",1,Unknown,"['Docuseries', 'International TV Shows', 'Spanish-Language TV Shows']",3,2021,9,3,"Money Heist: From Tokyo to Berlin Docuseries, International TV Shows, Spanish-Language TV Shows "
s116,Movie,Bright Star,Jane Campion,United Kingdom,2021-09-02,2009,PG,119 min,"Dramas, Romantic Movies",119,United Kingdom,"['Dramas', 'Romantic Movies']",2,2021,9,2,"Bright Star Dramas, Romantic Movies United Kingdom"
s117,Movie,Dhanak,Nagesh Kukunoor,India,2021-09-02,2015,TV-PG,114 min,"Comedies, Dramas, Independent Movies",114,India,"['Comedies', 'Dramas', 'Independent Movies']",3,2021,9,2,"Dhanak Comedies, Dramas, Independent Movies India"
s118,Movie,Final Account,Luke Holland,United Kingdom,2021-09-02,2021,PG-13,94 min,Documentaries,94,United Kingdom,['Documentaries'],1,2021,9,2,Final Account Documentaries United Kingdom
s119,Movie,Gurgaon,Shanker Raman,India,2021-09-02,2017,TV-14,106 min,"Dramas, International Movies, Thrillers",106,India,"['Dramas', 'International Movies', 'Thrillers']",3,2021,9,2,"Gurgaon Dramas, International Movies, Thrillers India"
s120,Movie,Here and There,JP Habac,Philippines,2021-09-02,2020,TV-MA,99 min,"Dramas, International Movies, Romantic Movies",99,Philippines,"['Dramas', 'International Movies', 'Romantic Movies']",3,2021,9,2,"Here and There Dramas, International Movies, Romantic Movies Philippines"
